"STATION","NAME","DATE","AWND","PGTM","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT08","WT10"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-03-10","23.94",,"71","77","68",,"   40","   40","30.0","36.9",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-03-11","22.82",,"72","78","67",,"   40","   50","28.0","35.1",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-03-12","19.01",,"73","80","69",,"   40","   40","25.9","32.0",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-03-13","17.45",,"75","80","72",,"   90","   90","21.9","25.9",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-03-14","10.51",,"74","80","69",,"   70","   70","19.9","23.9",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-03-15","7.61",,"72","81","63",,"   20","  360","16.1","21.0",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-03-16","18.57",,"72","75","66",,"   20","   30","30.0","36.0",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-03-17","17.00",,"68","75","64",,"   30","   30","25.1","29.1",,,,"    1",
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-03-18","16.78",,"69","78","64",,"   20","   20","23.0","28.0",,,,"    1",
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-03-19","18.34",,"71","79","66",,"   20","   50","23.9","29.1",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-03-20","13.42",,"73","80","69",,"   50","   40","19.9","23.9",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-03-21","6.93",,"74","81","67",,"  180","  180","16.1","18.1",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-03-22","6.04",,"74","80","68",,"  230","  230","16.1","19.9",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-03-23","6.49",,"73","81","66",,"  170","  160","15.0","19.9",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-03-24","8.95",,"73","81","66",,"  110","  110","18.1","21.9",,,"    1",,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-03-25","5.37",,"72","76","66",,"  290","  290","14.1","17.0","    1",,"    1",,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-03-26","7.16",,"71","79","64",,"   20","   20","15.0","18.1",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-03-27","7.61",,"71","80","64",,"  170","  170","16.1","19.9",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-03-28","12.75",,"73","82","67",,"  240","  230","30.0","36.9","    1",,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-03-29","9.17",,"74","82","65",,"  240","  230","21.0","25.1",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-03-30","7.38",,"71","82","62",,"   30","   30","18.1","23.0",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-03-31","6.49",,"70","79","61",,"  130","  150","14.1","18.1",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-04-01","6.93",,"72","80","65",,"   30","   70","8.9","14.1",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-04-02","9.40",,"74","80","67",,"   40","   40","15.0","18.1",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-04-03","9.62",,"75","80","72",,"   60","   70","14.1","16.1",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-04-04","7.38",,"76","81","69",,"  110","  160","13.0","15.0",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-04-05","11.41",,"73","79","66",,"   10","   10","25.1","33.1","    1",,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-04-06","22.37",,"71","77","68",,"   20","   30","29.1","35.1",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-04-07","18.12",,"71","77","67",,"   30","   40","25.1","29.1","    1",,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-04-08","12.08",,"74","81","71",,"   40","   60","16.1","19.9",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-04-09","11.41",,"75","79","70",,"   40","   40","17.0","21.9",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-04-10","12.75",,"75","81","71",,"   60","   60","23.9","29.1",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-04-11","18.57",,"75","78","70",,"   50","   60","25.9","30.0","    1",,,"    1",
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-04-12","19.24",,"74","81","72",,"   50","   40","23.9","29.1",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-04-13","19.01",,"75","80","71",,"   40","   60","25.9","31.1","    1",,,"    1",
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-04-14","14.32",,"76","81","73",,"   70","   70","21.0","25.9","    1",,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-04-15","13.42",,"76","81","71",,"   50","   50","21.0","25.1","    1",,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-04-16","15.88",,"74","77","68",,"   20","   20","25.9","31.1","    1",,,"    1",
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-04-17","20.80",,"71","74","68",,"   30","   40","30.0","35.1","    1",,,"    1",
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-04-18","16.33",,"71","77","67",,"   70","   60","21.9","25.1","    1",,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-04-19","16.11",,"73","78","69",,"   40","   40","23.9","29.1",,,,"    1",
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-04-20","16.11",,"73","79","68",,"   40","   50","21.9","28.0","    1",,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-04-21","13.87",,"74","83","71",,"   70","   60","18.1","23.0",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-04-22","12.75",,"78","85","75",,"   80","   60","17.0","21.9",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-04-23","14.32",,"79","86","72",,"   90","   80","21.9","25.9",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-04-24","13.20",,"80","86","75",,"   70","   70","17.0","21.9",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-04-25","13.20",,"80","85","75",,"   60","   50","17.0","21.9",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-04-26","14.99",,"79","85","76",,"   50","   50","18.1","23.0",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-04-27","17.45",,"78","84","72",,"  110","   80","30.0","35.1",,,,"    1",
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-04-28","15.21",,"79","86","78",,"   70","   70","19.9","30.0",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-04-29","13.42",,"80","86","75",,"   80","   80","21.9","25.9",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-04-30","12.97",,"80","86","74",,"   40","   50","21.0","23.9",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-05-01","16.33",,"80","85","75",,"   40","   40","21.0","23.9",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-05-02","14.76",,"79","85","72",,"   50","   40","23.0","25.9","    1",,,"    1",
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-05-03","15.66",,"79","84","73",,"   90","   90","23.0","28.0","    1",,,"    1",
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-05-04","13.65",,"78","84","73",,"   40","   40","25.1","29.1","    1",,,"    1",
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-05-05","8.05",,"78","83","73",,"   90","   80","16.1","21.0",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-05-06","10.29",,"77","89","69",,"  240","  240","21.0","25.9","    1",,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-05-07","13.42",,"73","78","68",,"   20","  350","21.9","25.9",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-05-08","11.41",,"72","79","69",,"   50","   20","19.9","23.9",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-05-09","15.88",,"73","80","71",,"   40","   40","23.0","28.0",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-05-10","15.43",,"74","80","68",,"   40","   30","23.9","28.0",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-05-11","13.42",,"74","82","66",,"   30","   30","21.0","23.9",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-05-12","9.84",,"74","82","68",,"   40","   30","18.1","23.0",,,,"    1",
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-05-13","8.28",,"74","82","67",,"   20","   10","14.1","17.0",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-05-14","9.84",,"77","83","74",,"   70","   80","15.0","17.0",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-05-15","8.72",,"78","84","76",,"   50","   60","13.0","16.1",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-05-16","12.53",,"78","83","75",,"   40","   60","18.1","21.0",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-05-17","16.33",,"78","84","74",,"   70","   70","19.9","25.1",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-05-18","14.99",,"78","82","73",,"   70","   80","23.9","30.0",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-05-19","12.97",,"78","83","75",,"   50","   80","18.1","23.0",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-05-20","16.55",,"78","83","74",,"   50","   60","23.0","28.0",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-05-21","17.00",,"77","83","70",,"   70","   70","23.9","29.1","    1",,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-05-22","16.78",,"77","82","73",,"   80","   80","29.1","35.1","    1",,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-05-23","12.75",,"76","83","74",,"   40","   60","18.1","23.9",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-05-24","11.63",,"76","83","70",,"   40","   30","25.1","32.0",,,,"    1",
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-05-25","11.41",,"77","81","74",,"   70","   80","16.1","18.1",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-05-26","8.72",,"75","81","71",,"   90","   80","17.0","19.9","    1",,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-05-27","8.95",,"77","83","72",,"  150","  150","23.0","31.1","    1",,,"    1",
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-05-28","6.93",,"77","81","71",,"  100","  160","13.0","16.1","    1",,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-05-29","6.49",,"74","80","67",,"  250","   80","12.1","13.0","    1",,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-05-30","14.32",,"73","80","68",,"   20","  360","25.1","30.0","    1",,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-05-31","15.88",,"73","80","70",,"   10","   20","25.9","31.1","    1",,,"    1",
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-06-01","14.09",,"74","80","70",,"   40","   30","23.0","28.0",,,,"    1",
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-06-02","15.21",,"74","78","69",,"   20","   20","23.9","29.1","    1",,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-06-03","10.96",,"73","80","66",,"   20","   30","21.9","25.1","    1",,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-06-04","11.18",,"72","79","68",,"   20","   10","19.9","25.1","    1",,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-06-05","11.63",,"74","80","66",,"   40","   40","21.0","23.0",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-06-06","14.76",,"76","82","70",,"   70","   70","23.9","27.1","    1",,,"    1",
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-06-07","17.22",,"76","81","73",,"   50","   60","23.0","29.1",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-06-08","14.54",,"76","82","71",,"   60","   60","23.0","30.0",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-06-09","17.00",,"76","82","70",,"   70","   50","25.1","32.0","    1",,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-06-10","14.32",,"76","82","71",,"   70","   70","25.1","32.0","    1",,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-06-11","13.87",,"76","81","72",,"   60","   60","21.0","25.1","    1",,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-06-12","13.42",,"77","82","73",,"   90","   80","23.0","28.0","    1",,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-06-13","15.66",,"77","82","74",,"   70","   70","18.1","25.1",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-06-14","17.67",,"77","83","73",,"   70","   70","21.9","29.1","    1",,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-06-15","17.90",,"76","82","72",,"   90","   90","25.9","31.1","    1",,,"    1",
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-06-16","19.69",,"76","82","70",,"   60","   50","28.0","33.1","    1",,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-06-17","20.80",,"75","82","71",,"   60","   40","25.1","31.1","    1",,,"    1",
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-06-18","17.22",,"76","82","73",,"   40","   40","23.9","27.1",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-06-19","16.55",,"76","82","70",,"   40","   50","25.1","30.0","    1",,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-06-20","16.78",,"75","81","71",,"   70","   60","23.0","27.1","    1",,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-06-21","12.75",,"76","81","72",,"   50","   40","21.0","25.1","    1",,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-06-22","14.09",,"76","82","72",,"   70","   70","21.0","25.9","    1",,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-06-23","15.66",,"76","82","71",,"   80","   70","21.0","31.1",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-06-24","17.90",,"76","82","71",,"   50","   50","28.0","34.0","    1",,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-06-25","17.22",,"75","81","70",,"   90","   90","23.9","31.1","    1",,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-06-26","17.00",,"76","81","72",,"   40","   30","23.0","28.0",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-06-27","18.12",,"76","81","72",,"   80","   80","25.1","33.1","    1",,,"    1",
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-06-28","13.20",,"76","82","72",,"   40","   40","21.0","23.0",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-06-29","13.20",,"77","82","74",,"   60","   50","16.1","21.0",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-06-30","15.66",,"78","83","74",,"   50","   40","21.0","25.1","    1",,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-07-01","17.22",,"78","83","75",,"   40","   60","21.0","25.1",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-07-02","19.69",,"78","83","74",,"   40","   40","23.9","29.1",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-07-03","19.69",,"77","82","71",,"   60","   60","29.1","36.0","    1",,,"    1",
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-07-04","15.21",,"75","82","72",,"   70","   60","19.9","23.9","    1",,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-07-05","18.12",,"76","78","71",,"   70","   80","25.9","33.1","    1",,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-07-06","14.76",,"75","81","70",,"   50","   50","23.0","29.1","    1",,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-07-07","16.78",,"76","82","71",,"   70","   70","23.0","28.0","    1",,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-07-08","17.45",,"76","82","72",,"   50",,"21.0",,,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-07-09","18.34",,"76","81","71",,"   60","   60","25.1","30.0","    1",,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-07-10","16.11",,"76","82","71",,"   40","   40","21.9","25.9",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-07-11","12.53",,"76","81","70",,"   30","   20","19.9","23.0","    1",,,"    1",
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-07-12","13.65",,"77","82","73",,"   40","   40","23.0","31.1","    1",,,"    1",
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-07-13","13.42",,"76","82","72",,"   40","   50","18.1","23.0","    1",,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-07-14","13.20",,"76","82","73",,"   70","   60","18.1","23.0","    1",,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-07-15","15.88",,"77","83","73",,"   70","   90","21.9","25.9",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-07-16","15.66",,"77","84","73",,"   50","   40","19.9","23.0",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-07-17","16.11",,"77","83","72",,"   40","   40","25.1","30.0","    1",,,"    1",
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-07-18","9.17",,"76","85","70",,"   20","   20","23.9","29.1","    1",,,"    1",
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-07-19","7.83",,"75","82","70",,"  170","  210","16.1","23.0","    1",,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-07-20","13.20",,"78","85","75",,"   70","   60","19.9","23.0",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-07-21","18.12",,"80","85","76",,"   50","   70","23.0","27.1",,,,"    1",
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-07-22","20.58",,"80","85","74",,"   40","   60","23.9","33.1",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-07-23","19.24",,"78","84","73",,"   20","   40","25.1","31.1","    1",,,"    1",
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-07-24","15.43",,"78","82","74",,"   40","   20","23.9","29.1","    1",,,"    1",
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-07-25","7.61",,"78","87","75",,"  190","  190","15.0","19.0","    1",,,"    1",
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-07-26","10.74",,"81","85","77",,"   80","   70","16.1","19.0","    1",,,"    1",
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-07-27","14.32",,"80","87","77",,"   40","   30","19.9","23.9",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-07-28","17.00",,"81","87","78",,"   50","   40","23.0","27.1",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-07-29","16.78",,"80","87","74",,"   40","   30","23.9","30.0","    1",,,"    1",
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-07-30","17.00",,"79","86","75",,"   40","   40","23.9","29.1","    1",,,"    1",
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-07-31","13.42",,"80","85","73",,"   40","   30","23.0","28.0","    1",,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-08-01","12.97",,"78","83","73",,"   70","   70","25.9","32.0","    1",,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-08-02","14.76",,"78","84","75",,"   70","   70","21.9","27.1","    1",,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-08-03","15.88",,"80","85","76",,"   70","   70","21.9","25.9","    1",,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-08-04","15.88",,"80","85","76",,"   70","   70","21.9","29.1","    1",,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-08-05","16.33",,"80","86","76",,"   40","   40","23.9","29.1",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-08-06","16.11",,"79","82","75",,"   50","   30","23.9","31.1","    1",,,"    1",
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-08-07","13.42",,"78","85","75",,"   40","   20","23.9","29.1","    1",,,"    1",
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-08-08","9.62",,"80","86","77",,"   70","   70","16.1","19.9","    1",,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-08-09","13.20",,"81","85","77",,"   40","   40","19.9","21.9",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-08-10","14.54",,"80","86","77",,"   60","   50","21.9","25.1",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-08-11","15.21",,"79","85","74",,"   50","   80","23.9","30.0","    1",,,"    1",
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-08-12","16.55",,"79","85","75",,"   70","   60","21.9","25.9","    1",,,"    1",
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-08-13","15.88",,"80","85","74",,"   60","   60","23.9","28.0",,,,"    1",
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-08-14","14.32",,"80","85","76",,"   50","   50","21.9","27.1",,,,"    1",
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-08-15","13.65",,"80","86","76",,"   70","   60","23.0","28.0",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-08-16","12.75",,"80","86","77",,"   60","   70","16.1","19.9",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-08-17","12.08",,"80","86","74",,"   50","   50","18.1","21.9",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-08-18","14.54",,"80","86","74",,"   90","   90","23.9","29.1","    1",,,"    1",
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-08-19","16.55",,"79","86","76",,"   50","   50","23.9","29.1",,,,,
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","2016-08-20","16.11",,"80","86","76",,"   70","   70","25.9","32.0","    1",,,"    1",
